AADT,AADT_YR,MARKED_NAM,ROAD_NAME,COUNTY_NAM,HCV,HCV_MU_YR,MU_VOL,SU_VOL,MR_NUMBER,MR_TYPE,INVENTORY,KEY_RT_NBR,POINT_X,POINT_Y
650,2010,0,C'NTRY ACRES RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96380 000000,6380,-88.9882,40.40067
175,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96381 000000,6381,-89.0621,40.4194
100,2009,0,(FORMERLY TR 148),MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96381 000000,6381,-89.0623,40.43314
175,2009,0,PARK ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96381 000000,6381,-89.0622,40.40831
900,2009,0,QUINN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96381 000000,6381,-89.0619,40.40711
1450,2009,0,COUNTRY CLUB RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96382 000000,6382,-88.9612,40.42647
850,2009,0,COUNTRY CLUB RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96382 000000,6382,-88.9609,40.42
400,2009,0,COUNTRY CLUB RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96382 000000,6382,-88.9657,40.41647
600,2009,0,CRESTWICKE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96382 000000,6382,-88.9797,40.41841
9100,2009,0,FOX CREEK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96383 000000,6383,-89.0231,40.44961
1000,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96383 000000,6383,-89.0632,40.40544
1350,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96383 000000,6383,-89.0475,40.41898
2450,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96383 000000,6383,-89.0605,40.40777
2850,2010,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96383 000000,6383,-89.0297,40.43566
2850,2010,0,BEICH RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96383 000000,6383,-89.0233,40.44575
4850,2009,0,DR ML KING JR DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96384 000000,6384,-89.0173,40.4967
5500,2009,0,DR ML KING JR DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96384 000000,6384,-89.0127,40.49811
4400,2009,0,DR ML KING JR DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96384 000000,6384,-89.0208,40.4949
4950,2009,0,DR ML KING JR DR,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96384 000000,6384,-89.022,40.48938
2600,2009,0,ALEXANDER RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96384 000000,6384,-89.0206,40.46246
4000,2009,0,ALEXANDER RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96384 000000,6384,-89.0208,40.46896
3450,2004,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0593,40.53046
3050,2009,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0424,40.51669
3050,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.051,40.52302
4650,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0377,40.51285
4900,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0235,40.49876
5100,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.018,40.49182
5500,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0304,40.50578
7700,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0142,40.48328
7700,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0152,40.48648
7700,2009,0,WHITE OAK RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 000000,6385,-89.0144,40.48405
Not Counted, ,0, ,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96385 500120,6385,-89.0427,40.51663
2450,2009,0,PARKSIDE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96386 000000,6386,-89.0209,40.50756
2650,2009,0,PARKSIDE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96386 000000,6386,-89.0208,40.50389
4750,2009,0,PARKSIDE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96386 000000,6386,-89.0211,40.5155
4900,2009,0,PARKSIDE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96386 000000,6386,-89.021,40.51183
5300,2009,0,PARKSIDE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96386 000000,6386,-89.0214,40.52735
6400,2009,0,PARKSIDE RD,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96386 000000,6386,-89.0212,40.52039
5600,2009,0,BROWN ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96387 000000,6387,-89.0159,40.48119
5000,2009,0,EUCLID AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96387 000000,6387,-89.0161,40.47576
7500,2009,0,EUCLID AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96387 000000,6387,-89.0163,40.47766
5000,2009,0,EUCLID AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96387 000000,6387,-89.0162,40.47432
2800,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0108,40.49152
5200,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0109,40.4972
5500,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0108,40.49399
2800,2009,0,FORREST ST,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0113,40.49092
2550,2009,0,HINSHAW AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0116,40.48668
2800,2009,0,HINSHAW AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0117,40.48993
7700,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.011,40.50153
8000,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.011,40.49949
2450,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0114,40.51549
4250,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0113,40.51181
5800,2009,0,COTTAGE AVE,MCLEAN,Not Counted, ,Not Counted,Not Counted,0,0,057  96388 000000,6388,-89.0111,40.50612
